p_conc,initial_prediction
"(array([6.88887894e-05, 4.74566531e-09]), array([0.01194901, 0.00014278]), array([0.01308521, 0.00017122]), array([1.27566881e-03, 1.62733091e-06]), array([5.03105851e-04, 2.53115497e-07]), array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00018168
"(array([0.01194901, 0.00014278]), array([0.01308521, 0.00017122]), array([1.27566881e-03, 1.62733091e-06]), array([5.03105851e-04, 2.53115497e-07]), array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00018168
"(array([0.01308521, 0.00017122]), array([1.27566881e-03, 1.62733091e-06]), array([5.03105851e-04, 2.53115497e-07]), array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00012385514034156793
"(array([1.27566881e-03, 1.62733091e-06]), array([5.03105851e-04, 2.53115497e-07]), array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",9.161738353741025e-05
"(array([5.03105851e-04, 2.53115497e-07]), array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002274153306626205
"(array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",6.644066e-10
"(array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0021389891091195567
"(array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.04534183892123176
"(array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.503219409515875e-05
"(array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00011025
"(array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",9.0831e-06
"(array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]), array([-2.18071131e-03,  4.75550180e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1e-11
"(array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]), array([-2.18071131e-03,  4.75550180e-06]), array([-4.81437023e-03,  2.31781608e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.77162396851987e-05
"(array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]), array([-2.18071131e-03,  4.75550180e-06]), array([-4.81437023e-03,  2.31781608e-05]), array([6.42520073e-03, 4.12832044e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.120039745646314e-05
"(array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]), array([-2.18071131e-03,  4.75550180e-06]), array([-4.81437023e-03,  2.31781608e-05]), array([6.42520073e-03, 4.12832044e-05]), array([-0.01224679,  0.00014998]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001448625158
"(array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]), array([-2.18071131e-03,  4.75550180e-06]), array([-4.81437023e-03,  2.31781608e-05]), array([6.42520073e-03, 4.12832044e-05]), array([-0.01224679,  0.00014998]), array([-0.02040411,  0.00041633]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001530528581915331
"(array([3.05432911e-03, 9.32892633e-06]), array([-2.18071131e-03,  4.75550180e-06]), array([-4.81437023e-03,  2.31781608e-05]), array([6.42520073e-03, 4.12832044e-05]), array([-0.01224679,  0.00014998]), array([-0.02040411,  0.00041633]), array([7.45543158e-03, 5.55834601e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000105283750644
"(array([-2.18071131e-03,  4.75550180e-06]), array([-4.81437023e-03,  2.31781608e-05]), array([6.42520073e-03, 4.12832044e-05]), array([-0.01224679,  0.00014998]), array([-0.02040411,  0.00041633]), array([7.45543158e-03, 5.55834601e-05]), array([0.01467839, 0.00021546]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0004690808008618244
"(array([-4.81437023e-03,  2.31781608e-05]), array([6.42520073e-03, 4.12832044e-05]), array([-0.01224679,  0.00014998]), array([-0.02040411,  0.00041633]), array([7.45543158e-03, 5.55834601e-05]), array([0.01467839, 0.00021546]), array([-4.34690272e-03,  1.88955633e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.621e-05
"(array([6.42520073e-03, 4.12832044e-05]), array([-0.01224679,  0.00014998]), array([-0.02040411,  0.00041633]), array([7.45543158e-03, 5.55834601e-05]), array([0.01467839, 0.00021546]), array([-4.34690272e-03,  1.88955633e-05]), array([-0.01564124,  0.00024465]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00024465
"(array([-0.01224679,  0.00014998]), array([-0.02040411,  0.00041633]), array([7.45543158e-03, 5.55834601e-05]), array([0.01467839, 0.00021546]), array([-4.34690272e-03,  1.88955633e-05]), array([-0.01564124,  0.00024465]), array([2.55495887e-03, 6.52781483e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.067e-05
"(array([-0.02040411,  0.00041633]), array([7.45543158e-03, 5.55834601e-05]), array([0.01467839, 0.00021546]), array([-4.34690272e-03,  1.88955633e-05]), array([-0.01564124,  0.00024465]), array([2.55495887e-03, 6.52781483e-06]), array([0.0163143 , 0.00026616]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0003224
"(array([7.45543158e-03, 5.55834601e-05]), array([0.01467839, 0.00021546]), array([-4.34690272e-03,  1.88955633e-05]), array([-0.01564124,  0.00024465]), array([2.55495887e-03, 6.52781483e-06]), array([0.0163143 , 0.00026616]), array([7.67134086e-03, 5.88494706e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00024465
"(array([0.01467839, 0.00021546]), array([-4.34690272e-03,  1.88955633e-05]), array([-0.01564124,  0.00024465]), array([2.55495887e-03, 6.52781483e-06]), array([0.0163143 , 0.00026616]), array([7.67134086e-03, 5.88494706e-05]), array([1.11033362e-03, 1.23284074e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00012825
"(array([-4.34690272e-03,  1.88955633e-05]), array([-0.01564124,  0.00024465]), array([2.55495887e-03, 6.52781483e-06]), array([0.0163143 , 0.00026616]), array([7.67134086e-03, 5.88494706e-05]), array([1.11033362e-03, 1.23284074e-06]), array([7.23735204e-03, 5.23792645e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.656e-05
"(array([-0.01564124,  0.00024465]), array([2.55495887e-03, 6.52781483e-06]), array([0.0163143 , 0.00026616]), array([7.67134086e-03, 5.88494706e-05]), array([1.11033362e-03, 1.23284074e-06]), array([7.23735204e-03, 5.23792645e-05]), array([-2.30624325e-03,  5.31875793e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.29e-05
"(array([2.55495887e-03, 6.52781483e-06]), array([0.0163143 , 0.00026616]), array([7.67134086e-03, 5.88494706e-05]), array([1.11033362e-03, 1.23284074e-06]), array([7.23735204e-03, 5.23792645e-05]), array([-2.30624325e-03,  5.31875793e-06]), array([3.14052772e-03, 9.86291434e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0003141966238315487
"(array([0.0163143 , 0.00026616]), array([7.67134086e-03, 5.88494706e-05]), array([1.11033362e-03, 1.23284074e-06]), array([7.23735204e-03, 5.23792645e-05]), array([-2.30624325e-03,  5.31875793e-06]), array([3.14052772e-03, 9.86291434e-06]), array([-2.90631844e-03,  8.44668687e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00015662291413524442
"(array([7.67134086e-03, 5.88494706e-05]), array([1.11033362e-03, 1.23284074e-06]), array([7.23735204e-03, 5.23792645e-05]), array([-2.30624325e-03,  5.31875793e-06]), array([3.14052772e-03, 9.86291434e-06]), array([-2.90631844e-03,  8.44668687e-06]), array([5.70442688e-03, 3.25404860e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.579e-05
"(array([1.11033362e-03, 1.23284074e-06]), array([7.23735204e-03, 5.23792645e-05]), array([-2.30624325e-03,  5.31875793e-06]), array([3.14052772e-03, 9.86291434e-06]), array([-2.90631844e-03,  8.44668687e-06]), array([5.70442688e-03, 3.25404860e-05]), array([-4.93526810e-03,  2.43568712e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.4345e-06
"(array([7.23735204e-03, 5.23792645e-05]), array([-2.30624325e-03,  5.31875793e-06]), array([3.14052772e-03, 9.86291434e-06]), array([-2.90631844e-03,  8.44668687e-06]), array([5.70442688e-03, 3.25404860e-05]), array([-4.93526810e-03,  2.43568712e-05]), array([5.50060060e-03, 3.02566069e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.761657312402723e-05
"(array([-2.30624325e-03,  5.31875793e-06]), array([3.14052772e-03, 9.86291434e-06]), array([-2.90631844e-03,  8.44668687e-06]), array([5.70442688e-03, 3.25404860e-05]), array([-4.93526810e-03,  2.43568712e-05]), array([5.50060060e-03, 3.02566069e-05]), array([-1.46387094e-03,  2.14291811e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.08573e-05
"(array([3.14052772e-03, 9.86291434e-06]), array([-2.90631844e-03,  8.44668687e-06]), array([5.70442688e-03, 3.25404860e-05]), array([-4.93526810e-03,  2.43568712e-05]), array([5.50060060e-03, 3.02566069e-05]), array([-1.46387094e-03,  2.14291811e-06]), array([6.00815728e-03, 3.60979539e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.8139672173936503e-05
"(array([-2.90631844e-03,  8.44668687e-06]), array([5.70442688e-03, 3.25404860e-05]), array([-4.93526810e-03,  2.43568712e-05]), array([5.50060060e-03, 3.02566069e-05]), array([-1.46387094e-03,  2.14291811e-06]), array([6.00815728e-03, 3.60979539e-05]), array([6.39985294e-03, 4.09581177e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.621971465355e-08
"(array([5.70442688e-03, 3.25404860e-05]), array([-4.93526810e-03,  2.43568712e-05]), array([5.50060060e-03, 3.02566069e-05]), array([-1.46387094e-03,  2.14291811e-06]), array([6.00815728e-03, 3.60979539e-05]), array([6.39985294e-03, 4.09581177e-05]), array([-1.01991139e-03,  1.04021924e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.546581601639256e-05
"(array([-4.93526810e-03,  2.43568712e-05]), array([5.50060060e-03, 3.02566069e-05]), array([-1.46387094e-03,  2.14291811e-06]), array([6.00815728e-03, 3.60979539e-05]), array([6.39985294e-03, 4.09581177e-05]), array([-1.01991139e-03,  1.04021924e-06]), array([4.27009974e-03, 1.82337518e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.7055050576713513e-05
"(array([5.50060060e-03, 3.02566069e-05]), array([-1.46387094e-03,  2.14291811e-06]), array([6.00815728e-03, 3.60979539e-05]), array([6.39985294e-03, 4.09581177e-05]), array([-1.01991139e-03,  1.04021924e-06]), array([4.27009974e-03, 1.82337518e-05]), array([-4.46762215e-03,  1.99596477e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.21747e-06
"(array([-1.46387094e-03,  2.14291811e-06]), array([6.00815728e-03, 3.60979539e-05]), array([6.39985294e-03, 4.09581177e-05]), array([-1.01991139e-03,  1.04021924e-06]), array([4.27009974e-03, 1.82337518e-05]), array([-4.46762215e-03,  1.99596477e-05]), array([9.24163448e-03, 8.54078079e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001082351884841078
"(array([6.00815728e-03, 3.60979539e-05]), array([6.39985294e-03, 4.09581177e-05]), array([-1.01991139e-03,  1.04021924e-06]), array([4.27009974e-03, 1.82337518e-05]), array([-4.46762215e-03,  1.99596477e-05]), array([9.24163448e-03, 8.54078079e-05]), array([6.43814634e-03, 4.14497283e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",9.367159364703561e-05
"(array([6.39985294e-03, 4.09581177e-05]), array([-1.01991139e-03,  1.04021924e-06]), array([4.27009974e-03, 1.82337518e-05]), array([-4.46762215e-03,  1.99596477e-05]), array([9.24163448e-03, 8.54078079e-05]), array([6.43814634e-03, 4.14497283e-05]), array([-3.53910262e-03,  1.25252474e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0121736721
"(array([-1.01991139e-03,  1.04021924e-06]), array([4.27009974e-03, 1.82337518e-05]), array([-4.46762215e-03,  1.99596477e-05]), array([9.24163448e-03, 8.54078079e-05]), array([6.43814634e-03, 4.14497283e-05]), array([-3.53910262e-03,  1.25252474e-05]), array([3.57725908e-04, 1.27967825e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0004573925673456294
"(array([4.27009974e-03, 1.82337518e-05]), array([-4.46762215e-03,  1.99596477e-05]), array([9.24163448e-03, 8.54078079e-05]), array([6.43814634e-03, 4.14497283e-05]), array([-3.53910262e-03,  1.25252474e-05]), array([3.57725908e-04, 1.27967825e-07]), array([4.02371938e-03, 1.61903177e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00012181616297510492
"(array([-4.46762215e-03,  1.99596477e-05]), array([9.24163448e-03, 8.54078079e-05]), array([6.43814634e-03, 4.14497283e-05]), array([-3.53910262e-03,  1.25252474e-05]), array([3.57725908e-04, 1.27967825e-07]), array([4.02371938e-03, 1.61903177e-05]), array([1.06810645e-03, 1.14085138e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.135671515358748e-05
"(array([9.24163448e-03, 8.54078079e-05]), array([6.43814634e-03, 4.14497283e-05]), array([-3.53910262e-03,  1.25252474e-05]), array([3.57725908e-04, 1.27967825e-07]), array([4.02371938e-03, 1.61903177e-05]), array([1.06810645e-03, 1.14085138e-06]), array([-1.48918909e-03,  2.21768414e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00013661779567943335
"(array([6.43814634e-03, 4.14497283e-05]), array([-3.53910262e-03,  1.25252474e-05]), array([3.57725908e-04, 1.27967825e-07]), array([4.02371938e-03, 1.61903177e-05]), array([1.06810645e-03, 1.14085138e-06]), array([-1.48918909e-03,  2.21768414e-06]), array([1.10091873e-03, 1.21202205e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001952926238858664
"(array([-3.53910262e-03,  1.25252474e-05]), array([3.57725908e-04, 1.27967825e-07]), array([4.02371938e-03, 1.61903177e-05]), array([1.06810645e-03, 1.14085138e-06]), array([-1.48918909e-03,  2.21768414e-06]), array([1.10091873e-03, 1.21202205e-06]), array([1.81063994e-03, 3.27841700e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.916300522780725e-05
"(array([3.57725908e-04, 1.27967825e-07]), array([4.02371938e-03, 1.61903177e-05]), array([1.06810645e-03, 1.14085138e-06]), array([-1.48918909e-03,  2.21768414e-06]), array([1.10091873e-03, 1.21202205e-06]), array([1.81063994e-03, 3.27841700e-06]), array([1.48486275e-03, 2.20481737e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0007581042101774536
"(array([4.02371938e-03, 1.61903177e-05]), array([1.06810645e-03, 1.14085138e-06]), array([-1.48918909e-03,  2.21768414e-06]), array([1.10091873e-03, 1.21202205e-06]), array([1.81063994e-03, 3.27841700e-06]), array([1.48486275e-03, 2.20481737e-06]), array([6.0778145e-03, 3.6939829e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00018826608346586695
"(array([1.06810645e-03, 1.14085138e-06]), array([-1.48918909e-03,  2.21768414e-06]), array([1.10091873e-03, 1.21202205e-06]), array([1.81063994e-03, 3.27841700e-06]), array([1.48486275e-03, 2.20481737e-06]), array([6.0778145e-03, 3.6939829e-05]), array([3.84648676e-04, 1.47954604e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00011822896178835514
"(array([-1.48918909e-03,  2.21768414e-06]), array([1.10091873e-03, 1.21202205e-06]), array([1.81063994e-03, 3.27841700e-06]), array([1.48486275e-03, 2.20481737e-06]), array([6.0778145e-03, 3.6939829e-05]), array([3.84648676e-04, 1.47954604e-07]), array([-2.63138624e-03,  6.92419353e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0005851381219238356
"(array([1.10091873e-03, 1.21202205e-06]), array([1.81063994e-03, 3.27841700e-06]), array([1.48486275e-03, 2.20481737e-06]), array([6.0778145e-03, 3.6939829e-05]), array([3.84648676e-04, 1.47954604e-07]), array([-2.63138624e-03,  6.92419353e-06]), array([-3.28288081e-03,  1.07773064e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.1685578562040307e-05
"(array([1.81063994e-03, 3.27841700e-06]), array([1.48486275e-03, 2.20481737e-06]), array([6.0778145e-03, 3.6939829e-05]), array([3.84648676e-04, 1.47954604e-07]), array([-2.63138624e-03,  6.92419353e-06]), array([-3.28288081e-03,  1.07773064e-05]), array([1.61176979e-04, 2.59780186e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0004882000445268808
