,p_conc,initial_prediction,refined_prediction_0,refined_prediction_1,refined_prediction_2,y_true,tau,regime
1569,"(array([4.19784377e-03, 1.76218923e-05]), array([5.73917926e-03, 3.29381786e-05]), array([-2.27135681e-03,  5.15906174e-06]), array([5.08961120e-04, 2.59041421e-07]), array([-0.01067439,  0.00011394]), array([-8.57521199e-04,  7.35342607e-07]), array([6.15780238e-03, 3.79185302e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000114460344927,0.0001,4.041609398583768e-05,0.0001,4.041609398583768e-05,0.00010219416970491771,low
1570,"(array([5.73917926e-03, 3.29381786e-05]), array([-2.27135681e-03,  5.15906174e-06]), array([5.08961120e-04, 2.59041421e-07]), array([-0.01067439,  0.00011394]), array([-8.57521199e-04,  7.35342607e-07]), array([6.15780238e-03, 3.79185302e-05]), array([6.35736533e-03, 4.04160940e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.04117e-05,1.0331479545880447e-05,1e-05,1.033e-05,1.0331479545880447e-05,0.00010219416970491771,low
1571,"(array([-2.27135681e-03,  5.15906174e-06]), array([5.08961120e-04, 2.59041421e-07]), array([-0.01067439,  0.00011394]), array([-8.57521199e-04,  7.35342607e-07]), array([6.15780238e-03, 3.79185302e-05]), array([6.35736533e-03, 4.04160940e-05]), array([3.21426190e-03, 1.03314795e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",9.64584e-05,2.3221921603676258e-05,2.3e-05,2.322e-05,2.3221921603676258e-05,0.00010219416970491771,low
1572,"(array([5.08961120e-04, 2.59041421e-07]), array([-0.01067439,  0.00011394]), array([-8.57521199e-04,  7.35342607e-07]), array([6.15780238e-03, 3.79185302e-05]), array([6.35736533e-03, 4.04160940e-05]), array([3.21426190e-03, 1.03314795e-05]), array([4.81891291e-03, 2.32219216e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.04432e-06,5.380649451158818e-05,5.380649451158818e-05,5e-05,5.380649451158818e-05,0.00010219416970491771,low
1573,"(array([-0.01067439,  0.00011394]), array([-8.57521199e-04,  7.35342607e-07]), array([6.15780238e-03, 3.79185302e-05]), array([6.35736533e-03, 4.04160940e-05]), array([3.21426190e-03, 1.03314795e-05]), array([4.81891291e-03, 2.32219216e-05]), array([7.33529103e-03, 5.38064945e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.183185246435461e-05,8.111461242918944e-07,0.0,8.111461242918944e-07,8.111461242918944e-07,0.00010219416970491771,low
1574,"(array([-8.57521199e-04,  7.35342607e-07]), array([6.15780238e-03, 3.79185302e-05]), array([6.35736533e-03, 4.04160940e-05]), array([3.21426190e-03, 1.03314795e-05]), array([4.81891291e-03, 2.32219216e-05]), array([7.33529103e-03, 5.38064945e-05]), array([9.00636511e-04, 8.11146124e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.0722e-06,1e-05,1.2e-05,1.5e-05,1.5277388544929537e-05,0.00010219416970491771,low
1575,"(array([6.15780238e-03, 3.79185302e-05]), array([6.35736533e-03, 4.04160940e-05]), array([3.21426190e-03, 1.03314795e-05]), array([4.81891291e-03, 2.32219216e-05]), array([7.33529103e-03, 5.38064945e-05]), array([9.00636511e-04, 8.11146124e-07]), array([-3.90863001e-03,  1.52773885e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001860073641729,2.8476473710960903e-05,2.8e-05,2e-05,2.8476473710960906e-05,0.00010219416970491771,low
1576,"(array([6.35736533e-03, 4.04160940e-05]), array([3.21426190e-03, 1.03314795e-05]), array([4.81891291e-03, 2.32219216e-05]), array([7.33529103e-03, 5.38064945e-05]), array([9.00636511e-04, 8.11146124e-07]), array([-3.90863001e-03,  1.52773885e-05]), array([-5.33633523e-03,  2.84764737e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0036112321165892,4e-06,4.5e-06,4e-06,4.921921976079948e-06,0.00010219416970491771,low
1577,"(array([3.21426190e-03, 1.03314795e-05]), array([4.81891291e-03, 2.32219216e-05]), array([7.33529103e-03, 5.38064945e-05]), array([9.00636511e-04, 8.11146124e-07]), array([-3.90863001e-03,  1.52773885e-05]), array([-5.33633523e-03,  2.84764737e-05]), array([2.21854051e-03, 4.92192198e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.357400818e-05,2e-05,2.2e-05,2.6e-05,2.6600152263741837e-05,0.00010219416970491771,low
1578,"(array([4.81891291e-03, 2.32219216e-05]), array([7.33529103e-03, 5.38064945e-05]), array([9.00636511e-04, 8.11146124e-07]), array([-3.90863001e-03,  1.52773885e-05]), array([-5.33633523e-03,  2.84764737e-05]), array([2.21854051e-03, 4.92192198e-06]), array([5.15753354e-03, 2.66001523e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001845268659066,7.482439569320911e-06,7e-06,7.3e-06,7.4824395693209116e-06,0.00010219416970491771,low
1579,"(array([7.33529103e-03, 5.38064945e-05]), array([9.00636511e-04, 8.11146124e-07]), array([-3.90863001e-03,  1.52773885e-05]), array([-5.33633523e-03,  2.84764737e-05]), array([2.21854051e-03, 4.92192198e-06]), array([5.15753354e-03, 2.66001523e-05]), array([2.73540483e-03, 7.48243957e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.58433e-05,9.775192786627549e-06,9e-06,9.5e-06,9.775192786627549e-06,0.00010219416970491771,low
1580,"(array([9.00636511e-04, 8.11146124e-07]), array([-3.90863001e-03,  1.52773885e-05]), array([-5.33633523e-03,  2.84764737e-05]), array([2.21854051e-03, 4.92192198e-06]), array([5.15753354e-03, 2.66001523e-05]), array([2.73540483e-03, 7.48243957e-06]), array([3.12653047e-03, 9.77519279e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.0611076429731568e-05,2.536896780682364e-06,2e-06,2.4e-06,2.5368967806823634e-06,0.00010219416970491771,low
1581,"(array([-3.90863001e-03,  1.52773885e-05]), array([-5.33633523e-03,  2.84764737e-05]), array([2.21854051e-03, 4.92192198e-06]), array([5.15753354e-03, 2.66001523e-05]), array([2.73540483e-03, 7.48243957e-06]), array([3.12653047e-03, 9.77519279e-06]), array([1.59276388e-03, 2.53689678e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.625592264882745e-05,1.8088186783731592e-05,1e-05,1.8088186783731592e-05,1.8088186783731592e-05,0.00010219416970491771,low
1582,"(array([-5.33633523e-03,  2.84764737e-05]), array([2.21854051e-03, 4.92192198e-06]), array([5.15753354e-03, 2.66001523e-05]), array([2.73540483e-03, 7.48243957e-06]), array([3.12653047e-03, 9.77519279e-06]), array([1.59276388e-03, 2.53689678e-06]), array([-4.25302090e-03,  1.80881868e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000494192198,6.654921417387316e-05,6.654921417387316e-05,6.6e-05,6.654921417387316e-05,0.00010219416970491771,low
1583,"(array([2.21854051e-03, 4.92192198e-06]), array([5.15753354e-03, 2.66001523e-05]), array([2.73540483e-03, 7.48243957e-06]), array([3.12653047e-03, 9.77519279e-06]), array([1.59276388e-03, 2.53689678e-06]), array([-4.25302090e-03,  1.80881868e-05]), array([-8.15777017e-03,  6.65492142e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.165583053675043e-05,4.127805925743983e-05,4e-05,4.127805925743983e-05,4.127805925743983e-05,0.00010219416970491771,low
1584,"(array([5.15753354e-03, 2.66001523e-05]), array([2.73540483e-03, 7.48243957e-06]), array([3.12653047e-03, 9.77519279e-06]), array([1.59276388e-03, 2.53689678e-06]), array([-4.25302090e-03,  1.80881868e-05]), array([-8.15777017e-03,  6.65492142e-05]), array([6.42480033e-03, 4.12780593e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000344163084831,5.827886243149799e-05,5.827886243149799e-05,5.827886243149799e-05,5.827886243149799e-05,0.00010219416970491771,low
1585,"(array([2.73540483e-03, 7.48243957e-06]), array([3.12653047e-03, 9.77519279e-06]), array([1.59276388e-03, 2.53689678e-06]), array([-4.25302090e-03,  1.80881868e-05]), array([-8.15777017e-03,  6.65492142e-05]), array([6.42480033e-03, 4.12780593e-05]), array([-7.63405937e-03,  5.82788624e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001571320134981,0.0001,1.7020675320027634e-05,0.0001,1.7020675320027634e-05,0.00010219416970491771,low
1586,"(array([3.12653047e-03, 9.77519279e-06]), array([1.59276388e-03, 2.53689678e-06]), array([-4.25302090e-03,  1.80881868e-05]), array([-8.15777017e-03,  6.65492142e-05]), array([6.42480033e-03, 4.12780593e-05]), array([-7.63405937e-03,  5.82788624e-05]), array([4.12561211e-03, 1.70206753e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.40901e-05,2.960646e-05,2.96e-05,2e-05,2.960646199909184e-05,0.00010219416970491771,low
1587,"(array([1.59276388e-03, 2.53689678e-06]), array([-4.25302090e-03,  1.80881868e-05]), array([-8.15777017e-03,  6.65492142e-05]), array([6.42480033e-03, 4.12780593e-05]), array([-7.63405937e-03,  5.82788624e-05]), array([4.12561211e-03, 1.70206753e-05]), array([5.44118204e-03, 2.96064620e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.211582186900956e-05,2e-05,2.4e-05,2.6e-05,2.717588037066909e-05,0.00010219416970491771,low
1588,"(array([-4.25302090e-03,  1.80881868e-05]), array([-8.15777017e-03,  6.65492142e-05]), array([6.42480033e-03, 4.12780593e-05]), array([-7.63405937e-03,  5.82788624e-05]), array([4.12561211e-03, 1.70206753e-05]), array([5.44118204e-03, 2.96064620e-05]), array([5.21304905e-03, 2.71758804e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.153893709327263e-05,1e-05,1.2e-05,1.4e-05,1.4815228981230979e-05,0.00010219416970491771,low
1589,"(array([-8.15777017e-03,  6.65492142e-05]), array([6.42480033e-03, 4.12780593e-05]), array([-7.63405937e-03,  5.82788624e-05]), array([4.12561211e-03, 1.70206753e-05]), array([5.44118204e-03, 2.96064620e-05]), array([5.21304905e-03, 2.71758804e-05]), array([-3.8490556e-03,  1.4815229e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.40024e-05,2.5407486771153773e-05,2e-05,2.5407486771153773e-05,2.5407486771153773e-05,0.00010219416970491771,low
1590,"(array([6.42480033e-03, 4.12780593e-05]), array([-7.63405937e-03,  5.82788624e-05]), array([4.12561211e-03, 1.70206753e-05]), array([5.44118204e-03, 2.96064620e-05]), array([5.21304905e-03, 2.71758804e-05]), array([-3.8490556e-03,  1.4815229e-05]), array([5.04058397e-03, 2.54074868e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002950646,9.846588032253438e-09,9e-09,9.5e-09,9.846588032253438e-09,0.00010219416970491771,low
1591,"(array([-7.63405937e-03,  5.82788624e-05]), array([4.12561211e-03, 1.70206753e-05]), array([5.44118204e-03, 2.96064620e-05]), array([5.21304905e-03, 2.71758804e-05]), array([-3.8490556e-03,  1.4815229e-05]), array([5.04058397e-03, 2.54074868e-05]), array([9.92299755e-05, 9.84658803e-09]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.960255310771052e-09,7.557009206959794e-06,7e-06,7.3e-06,7.557009206959794e-06,0.00010219416970491771,low
1592,"(array([4.12561211e-03, 1.70206753e-05]), array([5.44118204e-03, 2.96064620e-05]), array([5.21304905e-03, 2.71758804e-05]), array([-3.8490556e-03,  1.4815229e-05]), array([5.04058397e-03, 2.54074868e-05]), array([9.92299755e-05, 9.84658803e-09]), array([-2.74900149e-03,  7.55700921e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000150399000054,0.0002034373591975,0.0,6.8e-05,0.00020343735919750282,0.00010219416970491771,high
1593,"(array([5.44118204e-03, 2.96064620e-05]), array([5.21304905e-03, 2.71758804e-05]), array([-3.8490556e-03,  1.4815229e-05]), array([5.04058397e-03, 2.54074868e-05]), array([9.92299755e-05, 9.84658803e-09]), array([-2.74900149e-03,  7.55700921e-06]), array([-0.01426315,  0.00020344]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00020344,0.0001,7.958957257374055e-05,0.0001,7.958957257374055e-05,0.00010219416970491771,low
1594,"(array([5.21304905e-03, 2.71758804e-05]), array([-3.8490556e-03,  1.4815229e-05]), array([5.04058397e-03, 2.54074868e-05]), array([9.92299755e-05, 9.84658803e-09]), array([-2.74900149e-03,  7.55700921e-06]), array([-0.01426315,  0.00020344]), array([-8.92129882e-03,  7.95895726e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000101031001327,2e-05,2.5e-05,0.0001,2.016615391212961e-05,0.00010219416970491771,low
1595,"(array([-3.8490556e-03,  1.4815229e-05]), array([5.04058397e-03, 2.54074868e-05]), array([9.92299755e-05, 9.84658803e-09]), array([-2.74900149e-03,  7.55700921e-06]), array([-0.01426315,  0.00020344]), array([-8.92129882e-03,  7.95895726e-05]), array([-4.49067410e-03,  2.01661539e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.5446974533310785e-05,0.0001,0.0025,0.0024,0.0027486495680337925,0.00010219416970491771,high
1596,"(array([5.04058397e-03, 2.54074868e-05]), array([9.92299755e-05, 9.84658803e-09]), array([-2.74900149e-03,  7.55700921e-06]), array([-0.01426315,  0.00020344]), array([-8.92129882e-03,  7.95895726e-05]), array([-4.49067410e-03,  2.01661539e-05]), array([-0.05242756,  0.00274865]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0027546191674431,0.0009,0.00095,0.00093,0.0009496913530356316,0.00010219416970491771,high
1597,"(array([9.92299755e-05, 9.84658803e-09]), array([-2.74900149e-03,  7.55700921e-06]), array([-0.01426315,  0.00020344]), array([-8.92129882e-03,  7.95895726e-05]), array([-4.49067410e-03,  2.01661539e-05]), array([-0.05242756,  0.00274865]), array([0.03081706, 0.00094969]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.664167058515e-05,1.2e-05,3.151853904554456e-06,0.0012,3.1518539045544562e-06,0.00010219416970491771,low
1598,"(array([-2.74900149e-03,  7.55700921e-06]), array([-0.01426315,  0.00020344]), array([-8.92129882e-03,  7.95895726e-05]), array([-4.49067410e-03,  2.01661539e-05]), array([-0.05242756,  0.00274865]), array([0.03081706, 0.00094969]), array([1.77534614e-03, 3.15185390e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.89e-06,0.0012,0.000418,0.000418,0.0004181497221704175,0.00010219416970491771,high
1599,"(array([-0.01426315,  0.00020344]), array([-8.92129882e-03,  7.95895726e-05]), array([-4.49067410e-03,  2.01661539e-05]), array([-0.05242756,  0.00274865]), array([0.03081706, 0.00094969]), array([1.77534614e-03, 3.15185390e-06]), array([0.02044871, 0.00041815]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002729086529629,5e-05,2e-05,2.5e-05,2.661255893853794e-05,0.00010219416970491771,low
1600,"(array([-8.92129882e-03,  7.95895726e-05]), array([-4.49067410e-03,  2.01661539e-05]), array([-0.05242756,  0.00274865]), array([0.03081706, 0.00094969]), array([1.77534614e-03, 3.15185390e-06]), array([0.02044871, 0.00041815]), array([-5.15873618e-03,  2.66125589e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002651830329047,0.0001,0.000124,0.000124,0.00012453924583317785,0.00010219416970491771,high
1601,"(array([-4.49067410e-03,  2.01661539e-05]), array([-0.05242756,  0.00274865]), array([0.03081706, 0.00094969]), array([1.77534614e-03, 3.15185390e-06]), array([0.02044871, 0.00041815]), array([-5.15873618e-03,  2.66125589e-05]), array([-0.01115972,  0.00012454]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002181311,0.0002,0.000231,0.0002,0.0002318746081797838,0.00010219416970491771,high
1602,"(array([-0.05242756,  0.00274865]), array([0.03081706, 0.00094969]), array([1.77534614e-03, 3.15185390e-06]), array([0.02044871, 0.00041815]), array([-5.15873618e-03,  2.66125589e-05]), array([-0.01115972,  0.00012454]), array([0.01522743, 0.00023187]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00016494,0.000878,0.0008782684110787,0.0001,0.0008782684110787987,0.00010219416970491771,high
1603,"(array([0.03081706, 0.00094969]), array([1.77534614e-03, 3.15185390e-06]), array([0.02044871, 0.00041815]), array([-5.15873618e-03,  2.66125589e-05]), array([-0.01115972,  0.00012454]), array([0.01522743, 0.00023187]), array([-0.02963559,  0.00087827]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00010591,7.684791171540028e-06,0.0004,7.684791171540028e-06,7.684791171540028e-06,0.00010219416970491771,low
1604,"(array([1.77534614e-03, 3.15185390e-06]), array([0.02044871, 0.00041815]), array([-5.15873618e-03,  2.66125589e-05]), array([-0.01115972,  0.00012454]), array([0.01522743, 0.00023187]), array([-0.02963559,  0.00087827]), array([2.77214559e-03, 7.68479117e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",6.02892e-05,0.0004,0.000173,0.0004,0.00017315568295733135,0.00010219416970491771,high
1605,"(array([0.02044871, 0.00041815]), array([-5.15873618e-03,  2.66125589e-05]), array([-0.01115972,  0.00012454]), array([0.01522743, 0.00023187]), array([-0.02963559,  0.00087827]), array([2.77214559e-03, 7.68479117e-06]), array([0.01315886, 0.00017316]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001891455,0.0004,8.2e-05,0.0004,8.198244044187591e-05,0.00010219416970491771,low
1606,"(array([-5.15873618e-03,  2.66125589e-05]), array([-0.01115972,  0.00012454]), array([0.01522743, 0.00023187]), array([-0.02963559,  0.00087827]), array([2.77214559e-03, 7.68479117e-06]), array([0.01315886, 0.00017316]), array([9.05441552e-03, 8.19824404e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0008771465023606,0.0001,4.5e-05,4.3e-05,4.3131784142617494e-05,0.00010219416970491771,low
1607,"(array([-0.01115972,  0.00012454]), array([0.01522743, 0.00023187]), array([-0.02963559,  0.00087827]), array([2.77214559e-03, 7.68479117e-06]), array([0.01315886, 0.00017316]), array([9.05441552e-03, 8.19824404e-05]), array([-6.56747928e-03,  4.31317841e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001987347,0.000149,0.000148,0.000149,0.00014983024528044986,0.00010219416970491771,high
1608,"(array([0.01522743, 0.00023187]), array([-0.02963559,  0.00087827]), array([2.77214559e-03, 7.68479117e-06]), array([0.01315886, 0.00017316]), array([9.05441552e-03, 8.19824404e-05]), array([-6.56747928e-03,  4.31317841e-05]), array([0.01224052, 0.00014983]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00018386,1e-05,1.0000000000000004e-05,1.0000000000000004e-05,1.7357248619607943e-05,0.00010219416970491771,low
1609,"(array([-0.02963559,  0.00087827]), array([2.77214559e-03, 7.68479117e-06]), array([0.01315886, 0.00017316]), array([9.05441552e-03, 8.19824404e-05]), array([-6.56747928e-03,  4.31317841e-05]), array([0.01224052, 0.00014983]), array([-4.16620314e-03,  1.73572486e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00017316,0.0003657329579889,0.0004107329579889,0.0004107329579889,0.0005107329579889781,0.00010219416970491771,high
1610,"(array([2.77214559e-03, 7.68479117e-06]), array([0.01315886, 0.00017316]), array([9.05441552e-03, 8.19824404e-05]), array([-6.56747928e-03,  4.31317841e-05]), array([0.01224052, 0.00014983]), array([-4.16620314e-03,  1.73572486e-05]), array([-0.0225994 ,  0.00051073]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00051073,0.0002,4.579979054209068e-05,0.0002,4.579979054209068e-05,0.00010219416970491771,low
1611,"(array([0.01315886, 0.00017316]), array([9.05441552e-03, 8.19824404e-05]), array([-6.56747928e-03,  4.31317841e-05]), array([0.01224052, 0.00014983]), array([-4.16620314e-03,  1.73572486e-05]), array([-0.0225994 ,  0.00051073]), array([6.76755425e-03, 4.57997905e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.172e-05,4e-07,2e-07,4e-07,4.838209112655765e-07,0.00010219416970491771,low
1612,"(array([9.05441552e-03, 8.19824404e-05]), array([-6.56747928e-03,  4.31317841e-05]), array([0.01224052, 0.00014983]), array([-4.16620314e-03,  1.73572486e-05]), array([-0.0225994 ,  0.00051073]), array([6.76755425e-03, 4.57997905e-05]), array([-6.95572362e-04,  4.83820911e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00041519,0.0002,1.2795204834385371e-05,0.0002,1.2795204834385371e-05,0.00010219416970491771,low
1613,"(array([-6.56747928e-03,  4.31317841e-05]), array([0.01224052, 0.00014983]), array([-4.16620314e-03,  1.73572486e-05]), array([-0.0225994 ,  0.00051073]), array([6.76755425e-03, 4.57997905e-05]), array([-6.95572362e-04,  4.83820911e-07]), array([3.57703856e-03, 1.27952048e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.41332e-05,0.0001794299922172,0.0,0.0001794299922172,0.00017942999221722095,0.00010219416970491771,high
